stock_code,stock_country,stock_region,cyer_stock,stock_jurisdiction,fishery_type_2,age,brood_year,year,ocean_cohort
NSF,US,NPGSD,Y,WA,Pre-Terminal,5,2016,2021,32.03436
NSF,US,NPGSD,Y,WA,Pre-Terminal,2,2017,2019,2090.395
NSF,US,NPGSD,Y,WA,Pre-Terminal,3,2017,2020,1388.278
NSF,US,NPGSD,Y,WA,Pre-Terminal,4,2017,2021,598.1251
NSF,US,NPGSD,Y,WA,Pre-Terminal,2,2018,2020,2877.136
NSF,US,NPGSD,Y,WA,Pre-Terminal,3,2018,2021,1851.594
NSF,US,NPGSD,Y,WA,Pre-Terminal,2,2019,2021,2991.492
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2009,2011,1426.598
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2009,2012,980.269
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2009,2013,769.7606
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2009,2014,266.7848
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2010,2012,2725.491
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2010,2013,1867.325
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2010,2014,1410.496
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2010,2015,595.3931
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2011,2013,2387.204
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2011,2014,1585.364
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2011,2015,1021.987
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2011,2016,197.4987
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2012,2014,4941.909
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2012,2015,3375.006
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2012,2016,2468.721
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2012,2017,873.7435
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2013,2015,2053.851
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2013,2016,1398.039
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2013,2017,987.0895
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2013,2018,177.0147
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2014,2016,929.2491
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2014,2017,628.0683
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2014,2018,416.6707
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2014,2019,33.34147
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2015,2017,1577.811
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2015,2018,1085.658
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2015,2019,721.1627
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2015,2020,93.39397
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2016,2018,3910.133
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2016,2019,2689.359
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2016,2020,1517.146
PHI,CA,SMLI,Y,BC,Pre-Terminal,5,2016,2021,254.0307
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2017,2019,1750.06
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2017,2020,1183.67
PHI,CA,SMLI,Y,BC,Pre-Terminal,4,2017,2021,762.3371
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2018,2020,1559.943
PHI,CA,SMLI,Y,BC,Pre-Terminal,3,2018,2021,1070.381
PHI,CA,SMLI,Y,BC,Pre-Terminal,2,2019,2021,566.4016
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1975,1977,1367.412
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1975,1978,676.0093
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1975,1979,131.4176
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1975,1980,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1976,1978,4461.667
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1976,1979,2010.192
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1976,1980,515.3422
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1976,1981,12.0827
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1977,1979,856.3069
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1977,1980,436.045
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1977,1981,120.284
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1977,1982,6.008163
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1978,1980,1172.233
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1978,1981,653.7798
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1978,1982,193.9362
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1978,1983,7.194821
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1979,1981,429.7527
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1979,1982,216.6151
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1979,1983,62.94541
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1979,1984,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1980,1982,1258.418
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1980,1983,656.3322
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1980,1984,166.0661
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1980,1985,2.017747
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1981,1983,262.0627
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1981,1984,137.615
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1981,1985,21.43016
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1981,1986,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1982,1984,366.6815
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1982,1985,203.066
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1982,1986,83.56937
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1982,1987,7.004056
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1983,1985,338.5823
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1983,1986,186.0995
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1983,1987,50.33755
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1983,1988,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1984,1986,328.6521
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1984,1987,207.6466
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1984,1988,83.99822
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1984,1989,12.03441
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1985,1987,68.96664
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1985,1988,34.54484
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1985,1989,7.401966
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1985,1990,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1986,1988,239.5988
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1986,1989,150.7933
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1986,1990,74.16062
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1986,1991,11.65657
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1987,1989,54.98285
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1987,1990,35.70013
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1987,1991,13.0633
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1987,1992,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1988,1990,159.8677
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1988,1991,80.48885
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1988,1992,21.73437
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1988,1993,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1989,1991,255.4094
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1989,1992,123.5172
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1989,1993,32.65018
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1989,1994,2.02107
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1990,1992,96.2831
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1990,1993,51.37864
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1990,1994,4.074821
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1990,1995,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1991,1993,66.47543
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1991,1994,39.35418
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1991,1995,8.435786
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1991,1996,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1992,1994,26.51376
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1992,1995,18.4142
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1992,1996,4.064825
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1992,1997,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1993,1995,127.0821
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1993,1996,66.84651
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1993,1997,19.28181
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1993,1998,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1994,1996,30.94077
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1994,1997,16.90343
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1994,1998,6.504014
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1994,1999,2.005119
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1996,1998,63.83632
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1996,1999,39.52633
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1996,2000,12.26726
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1996,2001,2.003333
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1997,1999,315.9792
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1997,2000,200.2331
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1997,2001,129.2683
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1997,2002,18.59249
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1998,2000,180.1602
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1998,2001,113.1181
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1998,2002,31.06156
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1998,2003,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,1999,2001,173.4026
PPS,CA,ECVI,N,BC,Pre-Terminal,3,1999,2002,97.36894
PPS,CA,ECVI,N,BC,Pre-Terminal,4,1999,2003,33.81511
PPS,CA,ECVI,N,BC,Pre-Terminal,5,1999,2004,16.00611
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2000,2002,237.7844
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2000,2003,152.8016
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2000,2004,50.47886
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2000,2005,14.03393
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2001,2003,203.2481
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2001,2004,124.3206
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2001,2005,75.44583
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2001,2006,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2002,2004,376.718
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2002,2005,232.0556
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2002,2006,44.60787
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2002,2007,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2003,2005,334.5051
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2003,2006,182.9177
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2003,2007,81.13897
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2003,2008,4.022112
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2004,2006,283.4004
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2004,2007,77.27729
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2004,2008,27.79594
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2004,2009,1.166379
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2005,2007,1077.545
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2005,2008,540.8279
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2005,2009,265.0427
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2005,2010,3.024951
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2006,2008,583.5359
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2006,2009,368.7678
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2006,2010,152.2924
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2006,2011,2.003036
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2007,2009,852.9686
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2007,2010,463.2978
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2007,2011,157.5623
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2007,2012,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2008,2010,563.2102
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2008,2011,333.6237
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2008,2012,147.895
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2008,2013,11.59998
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2009,2011,120.3371
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2009,2012,60.79578
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2009,2013,21.86869
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2009,2014,2.00693
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2010,2012,492.7356
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2010,2013,309.7701
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2010,2014,161.9804
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2010,2015,6.037117
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2011,2013,1018.7
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2011,2014,601.2153
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2011,2015,194.3028
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2011,2016,11.06057
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2012,2014,175.0731
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2012,2015,111.5654
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2012,2016,36.24854
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2012,2017,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2013,2015,568.136
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2013,2016,312.5767
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2013,2017,85.57462
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2013,2018,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2014,2016,828.7847
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2014,2017,457.1093
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2014,2018,189.1649
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2014,2019,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2015,2017,772.8319
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2015,2018,496.747
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2015,2019,187.907
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2015,2020,1.008857
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2016,2018,231.0422
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2016,2019,150.2245
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2016,2020,42.45472
PPS,CA,ECVI,N,BC,Pre-Terminal,5,2016,2021,0
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2017,2019,573.2149
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2017,2020,338.7697
PPS,CA,ECVI,N,BC,Pre-Terminal,4,2017,2021,60.69428
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2018,2020,366.2928
PPS,CA,ECVI,N,BC,Pre-Terminal,3,2018,2021,235.6593
PPS,CA,ECVI,N,BC,Pre-Terminal,2,2019,2021,265.7151
QUE,US,WACST,Y,WA,Pre-Terminal,2,1977,1979,151.4962
QUE,US,WACST,Y,WA,Pre-Terminal,3,1977,1980,103.2019
QUE,US,WACST,Y,WA,Pre-Terminal,4,1977,1981,79.32442
QUE,US,WACST,Y,WA,Pre-Terminal,5,1977,1982,32.26431
QUE,US,WACST,Y,WA,Pre-Terminal,2,1978,1980,557.2198
QUE,US,WACST,Y,WA,Pre-Terminal,3,1978,1981,375.5167
QUE,US,WACST,Y,WA,Pre-Terminal,4,1978,1982,247.8947
QUE,US,WACST,Y,WA,Pre-Terminal,5,1978,1983,77.71179
QUE,US,WACST,Y,WA,Pre-Terminal,2,1979,1981,336.6073
QUE,US,WACST,Y,WA,Pre-Terminal,3,1979,1982,222.3766
QUE,US,WACST,Y,WA,Pre-Terminal,4,1979,1983,134.4795
QUE,US,WACST,Y,WA,Pre-Terminal,5,1979,1984,42.61707
QUE,US,WACST,Y,WA,Pre-Terminal,2,1980,1982,498.9231
QUE,US,WACST,Y,WA,Pre-Terminal,3,1980,1983,339.2614
QUE,US,WACST,Y,WA,Pre-Terminal,4,1980,1984,250.1062
QUE,US,WACST,Y,WA,Pre-Terminal,5,1980,1985,158.7365
QUE,US,WACST,Y,WA,Pre-Terminal,2,1981,1983,366.0347
QUE,US,WACST,Y,WA,Pre-Terminal,3,1981,1984,221.8729
QUE,US,WACST,Y,WA,Pre-Terminal,4,1981,1985,150.2888
QUE,US,WACST,Y,WA,Pre-Terminal,5,1981,1986,58.50631
QUE,US,WACST,Y,WA,Pre-Terminal,2,1982,1984,416.3239
QUE,US,WACST,Y,WA,Pre-Terminal,3,1982,1985,287.0424
QUE,US,WACST,Y,WA,Pre-Terminal,4,1982,1986,210.982
QUE,US,WACST,Y,WA,Pre-Terminal,5,1982,1987,128.0654
QUE,US,WACST,Y,WA,Pre-Terminal,2,1983,1985,2545.017
QUE,US,WACST,Y,WA,Pre-Terminal,3,1983,1986,1724.012
QUE,US,WACST,Y,WA,Pre-Terminal,4,1983,1987,1184.717
QUE,US,WACST,Y,WA,Pre-Terminal,5,1983,1988,619.7935
QUE,US,WACST,Y,WA,Pre-Terminal,2,1985,1987,2363.976
QUE,US,WACST,Y,WA,Pre-Terminal,3,1985,1988,1601.724
QUE,US,WACST,Y,WA,Pre-Terminal,4,1985,1989,1110.051
QUE,US,WACST,Y,WA,Pre-Terminal,5,1985,1990,687.3618
QUE,US,WACST,Y,WA,Pre-Terminal,2,1986,1988,3084.37
QUE,US,WACST,Y,WA,Pre-Terminal,3,1986,1989,2080.801
QUE,US,WACST,Y,WA,Pre-Terminal,4,1986,1990,1474.94
QUE,US,WACST,Y,WA,Pre-Terminal,5,1986,1991,764.7604
QUE,US,WACST,Y,WA,Pre-Terminal,2,1987,1989,1627.429
QUE,US,WACST,Y,WA,Pre-Terminal,3,1987,1990,1104.477
QUE,US,WACST,Y,WA,Pre-Terminal,4,1987,1991,714.4756
QUE,US,WACST,Y,WA,Pre-Terminal,5,1987,1992,409.2107
QUE,US,WACST,Y,WA,Pre-Terminal,2,1988,1990,944.1437
QUE,US,WACST,Y,WA,Pre-Terminal,3,1988,1991,635.3984
QUE,US,WACST,Y,WA,Pre-Terminal,4,1988,1992,433.3144
QUE,US,WACST,Y,WA,Pre-Terminal,5,1988,1993,269.1335
QUE,US,WACST,Y,WA,Pre-Terminal,2,1989,1991,2287.476
QUE,US,WACST,Y,WA,Pre-Terminal,3,1989,1992,1536.538
QUE,US,WACST,Y,WA,Pre-Terminal,4,1989,1993,1081.428
QUE,US,WACST,Y,WA,Pre-Terminal,5,1989,1994,717.6329
QUE,US,WACST,Y,WA,Pre-Terminal,2,1990,1992,2529.771
QUE,US,WACST,Y,WA,Pre-Terminal,3,1990,1993,1713.74
QUE,US,WACST,Y,WA,Pre-Terminal,4,1990,1994,1242.286
QUE,US,WACST,Y,WA,Pre-Terminal,5,1990,1995,713.0611
QUE,US,WACST,Y,WA,Pre-Terminal,2,1991,1993,935.6841
QUE,US,WACST,Y,WA,Pre-Terminal,3,1991,1994,642.3148
QUE,US,WACST,Y,WA,Pre-Terminal,4,1991,1995,483.0578
QUE,US,WACST,Y,WA,Pre-Terminal,5,1991,1996,336.4804
QUE,US,WACST,Y,WA,Pre-Terminal,2,1992,1994,968.886
QUE,US,WACST,Y,WA,Pre-Terminal,3,1992,1995,618.8787
QUE,US,WACST,Y,WA,Pre-Terminal,4,1992,1996,457.0157
QUE,US,WACST,Y,WA,Pre-Terminal,5,1992,1997,260.0879
QUE,US,WACST,Y,WA,Pre-Terminal,2,1993,1995,3143.139
QUE,US,WACST,Y,WA,Pre-Terminal,3,1993,1996,2117.05
QUE,US,WACST,Y,WA,Pre-Terminal,4,1993,1997,1480.171
QUE,US,WACST,Y,WA,Pre-Terminal,5,1993,1998,700.7053
QUE,US,WACST,Y,WA,Pre-Terminal,2,1994,1996,813.6013
QUE,US,WACST,Y,WA,Pre-Terminal,3,1994,1997,562.5849
QUE,US,WACST,Y,WA,Pre-Terminal,4,1994,1998,428.7549
QUE,US,WACST,Y,WA,Pre-Terminal,5,1994,1999,341.7055
QUE,US,WACST,Y,WA,Pre-Terminal,2,1995,1997,724.2925
QUE,US,WACST,Y,WA,Pre-Terminal,3,1995,1998,489.7738
QUE,US,WACST,Y,WA,Pre-Terminal,4,1995,1999,375.8059
QUE,US,WACST,Y,WA,Pre-Terminal,5,1995,2000,163.346
QUE,US,WACST,Y,WA,Pre-Terminal,2,1996,1998,1459.395
QUE,US,WACST,Y,WA,Pre-Terminal,3,1996,1999,1001.438
QUE,US,WACST,Y,WA,Pre-Terminal,4,1996,2000,737.1142
QUE,US,WACST,Y,WA,Pre-Terminal,5,1996,2001,324.5573
QUE,US,WACST,Y,WA,Pre-Terminal,2,1997,1999,3688.777
QUE,US,WACST,Y,WA,Pre-Terminal,3,1997,2000,2510.846
QUE,US,WACST,Y,WA,Pre-Terminal,4,1997,2001,1873.227
QUE,US,WACST,Y,WA,Pre-Terminal,5,1997,2002,1041.464
QUE,US,WACST,Y,WA,Pre-Terminal,2,1998,2000,5627.686
QUE,US,WACST,Y,WA,Pre-Terminal,3,1998,2001,3873.884
QUE,US,WACST,Y,WA,Pre-Terminal,4,1998,2002,2865.222
QUE,US,WACST,Y,WA,Pre-Terminal,5,1998,2003,1652.387
QUE,US,WACST,Y,WA,Pre-Terminal,2,1999,2001,6150.576
QUE,US,WACST,Y,WA,Pre-Terminal,3,1999,2002,4232.211
QUE,US,WACST,Y,WA,Pre-Terminal,4,1999,2003,3134.181
QUE,US,WACST,Y,WA,Pre-Terminal,5,1999,2004,2159.57
QUE,US,WACST,Y,WA,Pre-Terminal,2,2000,2002,4527.554
QUE,US,WACST,Y,WA,Pre-Terminal,3,2000,2003,3106.606
QUE,US,WACST,Y,WA,Pre-Terminal,4,2000,2004,2275.479
QUE,US,WACST,Y,WA,Pre-Terminal,5,2000,2005,1190.702
QUE,US,WACST,Y,WA,Pre-Terminal,2,2001,2003,6051.265
QUE,US,WACST,Y,WA,Pre-Terminal,3,2001,2004,4166.355
QUE,US,WACST,Y,WA,Pre-Terminal,4,2001,2005,2890.012
QUE,US,WACST,Y,WA,Pre-Terminal,5,2001,2006,1073.441
QUE,US,WACST,Y,WA,Pre-Terminal,2,2002,2004,1097.64
QUE,US,WACST,Y,WA,Pre-Terminal,3,2002,2005,744.4249
QUE,US,WACST,Y,WA,Pre-Terminal,4,2002,2006,514.16
QUE,US,WACST,Y,WA,Pre-Terminal,5,2002,2007,294.5923
QUE,US,WACST,Y,WA,Pre-Terminal,2,2003,2005,1375.373
QUE,US,WACST,Y,WA,Pre-Terminal,3,2003,2006,932.2604
QUE,US,WACST,Y,WA,Pre-Terminal,4,2003,2007,673.1635
QUE,US,WACST,Y,WA,Pre-Terminal,5,2003,2008,327.5727
QUE,US,WACST,Y,WA,Pre-Terminal,2,2004,2006,2585.829
QUE,US,WACST,Y,WA,Pre-Terminal,3,2004,2007,1760.51
QUE,US,WACST,Y,WA,Pre-Terminal,4,2004,2008,1272.162
QUE,US,WACST,Y,WA,Pre-Terminal,5,2004,2009,627.4486
QUE,US,WACST,Y,WA,Pre-Terminal,2,2005,2007,4149.092
QUE,US,WACST,Y,WA,Pre-Terminal,3,2005,2008,2841.45
QUE,US,WACST,Y,WA,Pre-Terminal,4,2005,2009,2087.038
QUE,US,WACST,Y,WA,Pre-Terminal,5,2005,2010,1197.654
QUE,US,WACST,Y,WA,Pre-Terminal,2,2006,2008,3577.793
QUE,US,WACST,Y,WA,Pre-Terminal,3,2006,2009,2444.008
QUE,US,WACST,Y,WA,Pre-Terminal,4,2006,2010,1721.599
QUE,US,WACST,Y,WA,Pre-Terminal,5,2006,2011,634.5372
QUE,US,WACST,Y,WA,Pre-Terminal,2,2007,2009,5392.487
QUE,US,WACST,Y,WA,Pre-Terminal,3,2007,2010,3655.322
QUE,US,WACST,Y,WA,Pre-Terminal,4,2007,2011,2537.704
QUE,US,WACST,Y,WA,Pre-Terminal,5,2007,2012,940.7563
QUE,US,WACST,Y,WA,Pre-Terminal,2,2008,2010,5221.494
QUE,US,WACST,Y,WA,Pre-Terminal,3,2008,2011,3528.926
QUE,US,WACST,Y,WA,Pre-Terminal,4,2008,2012,2300.04
QUE,US,WACST,Y,WA,Pre-Terminal,5,2008,2013,667.1941
QUE,US,WACST,Y,WA,Pre-Terminal,2,2009,2011,3233.784
QUE,US,WACST,Y,WA,Pre-Terminal,3,2009,2012,2195.625
QUE,US,WACST,Y,WA,Pre-Terminal,4,2009,2013,1568.697
QUE,US,WACST,Y,WA,Pre-Terminal,5,2009,2014,670.2955
QUE,US,WACST,Y,WA,Pre-Terminal,2,2010,2012,5012.861
QUE,US,WACST,Y,WA,Pre-Terminal,3,2010,2013,3410.3
QUE,US,WACST,Y,WA,Pre-Terminal,4,2010,2014,2460.192
QUE,US,WACST,Y,WA,Pre-Terminal,5,2010,2015,981.1052
QUE,US,WACST,Y,WA,Pre-Terminal,2,2011,2013,2682.786
QUE,US,WACST,Y,WA,Pre-Terminal,3,2011,2014,1823.564
QUE,US,WACST,Y,WA,Pre-Terminal,4,2011,2015,1345.934
QUE,US,WACST,Y,WA,Pre-Terminal,5,2011,2016,353.3525
QUE,US,WACST,Y,WA,Pre-Terminal,2,2012,2014,3432.774
QUE,US,WACST,Y,WA,Pre-Terminal,3,2012,2015,2336.176
QUE,US,WACST,Y,WA,Pre-Terminal,4,2012,2016,1656.833
QUE,US,WACST,Y,WA,Pre-Terminal,5,2012,2017,519.4855
QUE,US,WACST,Y,WA,Pre-Terminal,2,2013,2015,1678.748
QUE,US,WACST,Y,WA,Pre-Terminal,3,2013,2016,1142.715
QUE,US,WACST,Y,WA,Pre-Terminal,4,2013,2017,862.5411
QUE,US,WACST,Y,WA,Pre-Terminal,5,2013,2018,296.1151
QUE,US,WACST,Y,WA,Pre-Terminal,2,2014,2016,2266.185
QUE,US,WACST,Y,WA,Pre-Terminal,3,2014,2017,1527.094
