"","stock_code","brood_year","age","Mat.Rate","Marine.Survival","Stock.Country","stock_name","area","ecoregion","RunType","Hatchery","Age","Wild","Code","Code2","calendar_year","season","location","sst_winter","sst_spring","CUTI_winter","CUTI_spring","seasonal_STI","Beuti_winter","Beuti_spring","BI","stand_BI"
"766","QUI",1993,2,0.0012,0.006923828,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1994,"Fall","45N",0.926916416888083,1.13460455501388,0.150161219540477,0.251060822303941,0.074511208412833,-0.131890949904385,-0.694057333291347,0.530232558,0.365644070461178
"767","QUI",1994,2,0.0079,0.008536493,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1995,"Fall","45N",0.568809657776468,1.28277570496155,-1.4782842774866,0.700378087459751,-0.550068038577093,-1.01613874973967,-0.175681483385387,0.437209302,-0.199993168164542
"768","QUI",1995,2,0.0047,0.009268026,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1996,"Fall","45N",0.843500027303104,0.701166245605441,-0.0103897449551505,-0.879638669132108,1.1987538529947,0.444552562776761,-1.37156161455598,0.279069767,-1.16157647261215
"769","QUI",1996,2,0.005,0.016906086,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1997,"Fall","45N",0.0800270114901585,1.80255213015099,0.570063742067502,-0.640167379461155,0.532535989538779,0.286375359655882,-0.682262880906318,0.372093023,-0.595939233986426
"770","QUI",1997,2,0.005,0.019444727,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1998,"Fall","45N",2.34646223134246,1.99306459817246,-2.18929569168152,0.473250678699671,-1.25792451849901,0.29906263314073,-0.560064620130277,0.404651163,-0.397966198035184
"771","QUI",1998,2,0.0034,0.013441326,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1999,"Fall","45N",-0.219833529440946,-0.706626897906369,-2.34102517461146,1.11513248606511,-1.00809281970304,-3.96055153425048,1.68378160820194,0.404651163,-0.397966198035184
"772","QUI",1999,2,0.002,0.010167572,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2000,"Fall","45N",-0.144218949980348,0.563286904883081,0.294833517217855,0.418937602691826,0.865644921266739,0.100479222073541,-0.235233800345863,0.362790698,-0.652502954200638
"773","QUI",2000,2,0,0.00903363,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2001,"Fall","45N",0.158452894332203,-0.278498621829778,1.73097071611281,0.530032530889691,0.282704290742808,1.29501360170131,0.410367453975661,0.655813953,1.12925433895754
"774","QUI",2001,2,6e-04,0.012195743,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2002,"Fall","45N",-0.850065000071359,-0.588799645807666,1.1117027102011,1.51260545139525,-0.300236339781123,1.11642643688742,1.95505401305762,0.604651163,0.818153862577873
"775","QUI",2002,2,0.0041,0.00881527,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2003,"Fall","45N",1.05128312361967,1.22282065128608,-0.465578193744951,0.655940116180605,0.157788441344823,0.186807843829139,-0.729247338767992,0.660465116,1.15753620210495
"776","QUI",2003,2,0.0098,0.010128388,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2004,"Fall","45N",0.142374942117247,2.0206313556851,0.437741518582095,0.184403865385222,-0.0504046409851522,0.502610629484599,-0.702371455464401,0.488372093,0.111107314295724
"777","QUI",2004,2,0.0126,0.005931149,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2005,"Fall","45N",0.615622831083799,1.75541399574452,0.499491889541952,-0.469821822891095,1.1987538529947,0.346777813855486,-0.963396221362591,0.48372093,0.0828254511483175
"778","QUI",2005,2,0.001,0.008613058,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2006,"Fall","45N",0.426675544508289,0.424370371376029,-0.474399675310645,2.73218088538959,-0.175320490383137,-0.240284395111892,0.841928400260668,0.651162791,1.10097248189073
"779","QUI",2006,2,0.0047,0.001593313,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2007,"Fall","45N",-0.382362889450639,-0.0190633083576659,1.01643070929161,0.0066519802686376,0.157788441344823,0.746702738921353,0.692274201145705,0.386046512,-0.511093644544208
"780","QUI",2007,2,0.001,0.006288402,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2008,"Fall","45N",-1.59507041725243,-1.59733972230205,0.439505814895234,1.41138562792609,-1.04973143616903,-0.00460449961617966,2.74702248796057,0.562790698,0.56361710641242
"781","QUI",2008,2,0.0035,0.008695872,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2009,"Fall","45N",-1.90613839987886,-0.495042774573303,1.3481184161617,0.154778551199125,-1.25792451849901,1.19999695571153,1.54012131111872,0.739534884,1.63832785736905
"782","QUI",2009,2,0.001,0.003223736,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2010,"Fall","45N",0.866870512309286,0.414584682929116,-1.21011123788951,-0.926545416593429,1.69841725058664,-0.845412178280522,-0.605695616242849,0.246511628,-1.35954950248279
"783","QUI",2010,2,0.0092,0.00295472,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2011,"Fall","45N",-0.660575546405558,-0.0414189218085984,0.354819591864573,-0.622885946185931,0.199427057810818,-0.0495615773994463,-0.0964072952237141,0.446511628,-0.14342944186973
"784","QUI",2011,2,0.0059,0.00442724,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2012,"Fall","45N",-0.960355661602417,-0.0464597565717371,-1.17306101531359,-0.995671149694323,0.449258756606789,-2.5659167869432,-0.751096078432063,0.330232558,-0.85047599015188
"785","QUI",2012,2,0.0039,0.012969653,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2013,"Fall","45N",-0.625515836152253,0.511516082863139,0.734143299189407,-0.371070775604104,-0.550068038577093,0.505644542709237,-0.155572908827304,0.576744186,0.648462689774037
"786","QUI",2013,2,0.0032,0.016053755,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2014,"Fall","45N",-0.702504076875735,1.26664919988783,-0.454992415866119,-0.13159948593315,0.699090455402759,-0.896712892806212,-0.475763288329083,0.325581395,-0.878757853299286
"787","QUI",2014,2,0.0115,0.010066357,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2015,"Fall","45N",2.75301174844701,2.1724689626693,-0.155062042632529,1.54223076558135,-0.425152189179108,0.698849653060023,0.601205560599004,0.413953488,-0.341402477820972
"788","QUI",2015,2,0.0151,0.013997679,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2016,"Fall","45N",1.87037888557907,2.58417681278593,-2.18400280274211,0.273279807943514,0.032872591946838,-0.169401149772632,0.269994135425967,0.237209302,-1.4161132287776
"789","QUI",2016,2,0.0108,0.009145809,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2017,"Fall","45N",0.129544339517016,1.10626316488517,-0.959581161423805,-1.34870614374532,0.407620140140794,-0.46493187888165,-0.239100833914724,0.479069767,0.0545435880009114
"790","QUI",2017,2,0.0085,0.014576206,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2018,"Fall","45N",0.559128763324464,1.43758205024297,0.206618701560917,-0.600666960546358,-0.216959106849132,0.570597866745797,-0.427618720396751,0.762790698,1.77973716702548
"791","QUI",2018,2,0.0066,0.008726514,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2019,"Fall","45N",0.668499282509399,0.927742852150524,0.524192037925895,0.576939278351012,-0.216959106849132,0.648238464267205,0.685313540721754,0.846511628,2.28881067935638
"792","QUI",2019,2,0.0058,0.00691536,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2020,"Fall","45N",-0.394565503250554,1.11559835776812,-0.433820860108453,-0.630292274732455,1.03219938713072,-0.180019846058864,-0.0124926667794073,0.744186047,1.66660972051645
"793","RBT",1973,2,0.0347,0.034830315,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1974,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.474418605,0.0262617309341057
"794","RBT",1974,2,0.038,0.200952481,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1975,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.613953488,0.874717582792085
"795","RBT",1975,2,0.0516,0.100706322,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1976,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.525581395,0.337362207313771
"796","RBT",1976,2,0.0488,0.123752202,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1977,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.381395349,-0.539375507691614
"797","RBT",1977,2,0.1129,0.030254979,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1978,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.437209302,-0.199993168164542
"798","RBT",1978,2,0.0365,0.071078142,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1979,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.586046512,0.70502641606885
"799","RBT",1979,2,0.0211,0.065090711,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1980,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.386046512,-0.511093644544208
"800","RBT",1980,2,0.0205,0.049426893,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1981,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.311627907,-0.963603436660904
"801","RBT",1981,2,0.0259,0.035088721,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1982,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.669767442,1.21409992839976
"802","RBT",1982,2,0.0129,0.017042769,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1983,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.213953488,-1.55752253843403
"803","RBT",1983,2,0.1092,0.001177132,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1984,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.186046512,-1.72721370515727
"804","RBT",1984,2,0.0174,0.043940446,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1985,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.730232558,1.58176413107423
"805","RBT",1985,2,0.0247,0.042100648,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1986,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.23255814,-1.44439508584441
"806","RBT",1986,2,0.015,0.095436748,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1987,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.339534884,-0.793912263857068
"807","RBT",1987,2,0.0333,0.096968295,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1988,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.325581395,-0.878757853299286
"808","RBT",1988,2,0.027,0.129694117,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1989,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.553488372,0.507053380117607
"809","RBT",1989,2,0.0261,0.098671251,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1990,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.497674419,0.167671040590536
"810","RBT",1990,2,0.0069,0.055266806,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1991,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.506976744,0.224234760804748
"811","RBT",1991,2,0.035,0.010929137,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1992,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.334883721,-0.822194127004474
"812","RBT",1992,2,0,0.000277055,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1993,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.102325581,-2.23628722356877
"813","RBT",1993,2,0.0143,0.022077324,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1994,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.530232558,0.365644070461178
"814","RBT",1994,2,0.0037,0.046589854,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1995,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.437209302,-0.199993168164542
"815","RBT",1995,2,0.0197,0.004127506,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1996,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.279069767,-1.16157647261215
"816","RBT",1996,2,0,0.001488385,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1997,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.372093023,-0.595939233986426
"817","RBT",1997,2,0,0.000785634,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1998,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.404651163,-0.397966198035184
"818","RBT",1998,2,0.0121,0.036257272,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,1999,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.404651163,-0.397966198035184
"819","RBT",1999,2,0.0118,0.055544578,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2000,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.362790698,-0.652502954200638
"820","RBT",2000,2,0.0064,0.040889182,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2001,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.655813953,1.12925433895754
"821","RBT",2001,2,0.0174,0.068181955,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2002,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.604651163,0.818153862577873
"822","RBT",2002,2,0.0105,0.028478007,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2003,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.660465116,1.15753620210495
"823","RBT",2003,2,0.0057,0.049932369,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2004,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.488372093,0.111107314295724
"824","RBT",2004,2,0.0176,0.006277297,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2005,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.48372093,0.0828254511483175
"825","RBT",2005,2,0.0237,0.029972688,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2006,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.651162791,1.10097248189073
"826","RBT",2006,2,0.0322,0.007825371,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2007,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.386046512,-0.511093644544208
"827","RBT",2007,2,0.01,0.045453285,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2008,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.562790698,0.56361710641242
"828","RBT",2008,2,0.0249,0.010713296,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2009,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.739534884,1.63832785736905
"829","RBT",2009,2,0.0081,0.003552115,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2010,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.246511628,-1.35954950248279
"830","RBT",2010,2,0.02,0.018589494,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2011,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.446511628,-0.14342944186973
"831","RBT",2011,2,0.0193,0.002397317,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2012,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.330232558,-0.85047599015188
"832","RBT",2012,2,0.0303,0.048421197,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2013,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.576744186,0.648462689774037
"833","RBT",2013,2,0.0133,0.030427498,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2014,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.325581395,-0.878757853299286
"834","RBT",2014,2,0.0375,0.030238279,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2015,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.413953488,-0.341402477820972
"835","RBT",2015,2,0.0235,0.066274057,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2016,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.237209302,-1.4161132287776
"836","RBT",2016,2,0.007,0.052301206,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2017,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.479069767,0.0545435880009114
"837","RBT",2017,2,0.0171,0.063242788,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2018,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.762790698,1.77973716702548
"838","RBT",2018,2,0.0193,0.052350729,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2019,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.846511628,2.28881067935638
"839","RBT",2019,2,0.036,0.030472706,"CA","Robertson Creek Fall","WCVI",0,"Fall","Robertson Creek","Age 0","Hatchery",5,19,2020,"Fall",NA,NA,NA,NA,NA,NA,NA,NA,0.744186047,1.66660972051645
"840","SAM",1974,2,0.0092,0.144657655,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1975,"Fall","45N",-1.01926424596881,-0.900540057451809,NA,NA,-1.299563134965,NA,NA,0.613953488,0.874717582792085
"841","SAM",1975,2,0.0039,0.056969594,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1976,"Fall","45N",-1.39587194907036,-0.886469358936286,NA,NA,-0.508429422111098,NA,NA,0.525581395,0.337362207313771
"842","SAM",1979,2,0.0075,0.119433803,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1980,"Fall","45N",-0.0166517802660987,0.544439261087011,NA,NA,-0.133681873917142,NA,NA,0.386046512,-0.511093644544208
"843","SAM",1985,2,6e-04,0.007494966,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1986,"Fall","45N",-0.4223443239018,0.340788288643272,NA,NA,1.44858555179067,NA,NA,0.23255814,-1.44439508584441
"844","SAM",1986,2,0.019,0.057341443,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1987,"Fall","45N",0.741259692900361,0.524326799300596,NA,NA,-0.300236339781123,NA,NA,0.339534884,-0.793912263857068
"845","SAM",1987,2,0.0107,0.015612859,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1988,"Fall","45N",-0.0312595264660456,0.364452856256135,1.50514078803105,-1.02776524006259,1.74005586705264,1.35031356547766,-0.824569716240442,0.325581395,-0.878757853299286
"846","SAM",1988,2,0,0.007750735,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1989,"Fall","45N",-1.23971451700334,1.00652118603308,0.45891307433976,0.0609650562764829,-0.716622504441073,-0.615110583501212,-0.300393315981188,0.553488372,0.507053380117607
"847","SAM",1989,2,0.0072,0.007334642,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1990,"Fall","45N",-0.574537033238295,0.581752510161455,0.303654998783549,-0.18838133812317,-1.299563134965,0.127508630802131,0.163070657246931,0.497674419,0.167671040590536
"848","SAM",1990,2,0.0155,0.025171751,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1991,"Fall","45N",-0.792205720947606,0.152124779891944,0.71650033605802,0.31278022685831,-0.591706655043088,0.138954757967809,0.0596275092798704,0.506976744,0.224234760804748
"849","SAM",1991,2,0.0159,0.009766362,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1992,"Fall","45N",1.31426305092306,1.85417106705525,-0.00509685601573424,0.315249003040485,0.282704290742808,-0.223322062083237,-0.917378521893132,0.334883721,-0.822194127004474
"850","SAM",1992,2,0.03,0.008685719,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1993,"Fall","45N",-0.0560391073266449,1.96718520028285,0.501256185855091,-2.27449721206086,2.19808064817858,0.35436259691708,-1.79828876887991,0.102325581,-2.23628722356877
"851","SAM",1993,2,0.0155,0.016679089,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1994,"Fall","45N",0.805455946455415,1.25284783168818,0.150161219540477,0.251060822303941,0.074511208412833,-0.131890949904385,-0.694057333291347,0.530232558,0.365644070461178
"852","SAM",1994,2,0.0563,0.023718186,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1995,"Fall","45N",0.438344618075812,1.49500426796377,-1.4782842774866,0.700378087459751,-0.550068038577093,-1.01613874973967,-0.175681483385387,0.437209302,-0.199993168164542
"853","SAM",1995,2,0.02,0.003138246,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1996,"Fall","45N",0.503571030970708,0.632356533096473,-0.0103897449551505,-0.879638669132108,1.1987538529947,0.444552562776761,-1.37156161455598,0.279069767,-1.16157647261215
"854","SAM",1996,2,0.0198,0.003129338,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1997,"Fall","45N",-0.028867474533504,1.58745739430153,0.570063742067502,-0.640167379461155,0.532535989538779,0.286375359655882,-0.682262880906318,0.372093023,-0.595939233986426
"855","SAM",1997,2,0.0079,0.004903566,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1998,"Fall","45N",2.5790830936331,2.10903090196233,-2.18929569168152,0.473250678699671,-1.25792451849901,0.29906263314073,-0.560064620130277,0.404651163,-0.397966198035184
"856","SAM",1998,2,0.0164,0.039076834,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,1999,"Fall","45N",-0.102114176764834,-0.381295270401892,-2.34102517461146,1.11513248606511,-1.00809281970304,-3.96055153425048,1.68378160820194,0.404651163,-0.397966198035184
"857","SAM",1999,2,0.0163,0.01652574,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2000,"Fall","45N",0.158935396010596,0.78591856889942,0.294833517217855,0.418937602691826,0.865644921266739,0.100479222073541,-0.235233800345863,0.362790698,-0.652502954200638
"858","SAM",2000,2,0.0176,0.005994819,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2001,"Fall","45N",0.408851490461219,-0.0961837321269951,1.73097071611281,0.530032530889691,0.282704290742808,1.29501360170131,0.410367453975661,0.655813953,1.12925433895754
"859","SAM",2001,2,0,0.009812313,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2002,"Fall","45N",-0.546424936673298,-0.536194762033192,1.1117027102011,1.51260545139525,-0.300236339781123,1.11642643688742,1.95505401305762,0.604651163,0.818153862577873
"860","SAM",2002,2,0.0093,0.011759364,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2003,"Fall","45N",1.22929289553568,1.4135291117054,-0.465578193744951,0.655940116180605,0.157788441344823,0.186807843829139,-0.729247338767992,0.660465116,1.15753620210495
"861","SAM",2003,2,0.0053,0.02752521,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2004,"Fall","45N",0.231461471544947,2.07455659631727,0.437741518582095,0.184403865385222,-0.0504046409851522,0.502610629484599,-0.702371455464401,0.488372093,0.111107314295724
"862","SAM",2004,2,0.0351,0.01078222,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2005,"Fall","45N",0.436708407600941,1.85824997573111,0.499491889541952,-0.469821822891095,1.1987538529947,0.346777813855486,-0.963396221362591,0.48372093,0.0828254511483175
"863","SAM",2005,2,0.072,0.035950579,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2006,"Fall","45N",0.545081578439266,0.481149967020983,-0.474399675310645,2.73218088538959,-0.175320490383137,-0.240284395111892,0.841928400260668,0.651162791,1.10097248189073
"864","SAM",2006,2,0.0037,0.006902797,"US","Samish Fall Fingerling","North Puget Sound",1,"Fall","Samish","Age 0","Hatchery",1,15,2007,"Fall","45N",-0.326580844363508,-0.0320108329459358,1.01643070929161,0.0066519802686376,0.157788441344823,0.746702738921353,0.692274201145705,0.386046512,-0.511093644544208
